"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"G630025P09Rik",79.6807907694661,2.67146095861219,0.875466645361269,3.05147086158809,0.00227723150167602,0.147635915186759
"Pnmal2",136.053837892964,4.08012603005794,1.33722586231391,3.05118689747576,0.00227938641946721,0.147635915186759
"Sall4",14.8785329150092,6.55115316915843,2.14723146420336,3.05097670110239,0.00228098273917116,0.147635915186759
"Gm16551",22.4653593173151,6.24200912334576,2.04799398827245,3.04786496400368,0.00230473469055142,0.147937473053853
"Kcnq1",431.762727584296,2.65842085214187,0.872821561159827,3.04577816410641,0.00232078994780413,0.147937473053853
"Cftr",257.558795810585,3.24763402905406,1.0665788933038,3.0449074601451,0.00232751913607223,0.147937473053853
"Ap3b2",17.5824812115905,3.28713730303786,1.07974011983663,3.0443782190248,0.00233161807386634,0.147937473053853
"Tnni2",122.634271469618,3.19545876958053,1.04963905681304,3.04434057482837,0.00233190987737355,0.147937473053853
"Pcsk1n",316.841852395609,6.74650740992545,2.21898035085758,3.04036374514002,0.00236292580835661,0.149312628056115
"Mapk8ip2",10.48427706908,6.02518694130764,1.9865640559466,3.03296887068493,0.00242160579025602,0.151862921509827
"Sytl1",82.0326737501186,3.62894101506276,1.19653125242248,3.03288443800833,0.00242228341683904,0.151862921509827
"Aldh1a1",281.738539707609,2.13865770995588,0.706071976779796,3.02895141046345,0.00245404149006882,0.153252973834884
"Kcnh1",53.6669218662991,-1.64799483937059,0.546297060997451,-3.01666429682344,0.00255572676420933,0.158982115873208
"Edaradd",19.2782331681789,3.75568032187325,1.24676265697173,3.01234585498048,0.00259237057119298,0.160598488662063
"Psip1",864.831133340474,-1.85335826735024,0.61547939479583,-3.01124340314438,0.00260180199934162,0.160598488662063
"Cacna1s",18.0527302130386,4.31298199309324,1.43288131003686,3.01000645544208,0.00261242137285271,0.160633771106909
"Mpped2",7.354912617857,4.56520151067027,1.51955920892036,3.00429327391186,0.00266198591810741,0.16205717056613
"Pcdhgb2",47.7309150878912,-2.84699549248845,0.947904838562212,-3.00346129344248,0.00266927500641345,0.16205717056613
"Pkp3",227.265651503708,2.43788461487077,0.812171041801888,3.00168867072885,0.00268486605472254,0.16205717056613
"Arhgef16",281.094901771232,2.12236936381031,0.707116560033776,3.00144203058818,0.00268704195335689,0.16205717056613
"Unc5a",132.651351055717,2.93794187058636,0.978887021458143,3.00130843108945,0.00268822126218063,0.16205717056613
"Coq8a",247.075476636311,2.26247324920153,0.754061142324969,3.00038434844386,0.00269639127857575,0.16205717056613
"Zc2hc1a",160.450614428548,-1.09015882846869,0.364263905139454,-2.99277203447138,0.00276456164491724,0.165532011300719
"Rasd1",53.1308310895638,3.82056618101865,1.28028560839451,2.98415147055326,0.00284365961111827,0.169632784339357
"Plpp2",504.932532563246,0.906798798601216,0.304267374366727,2.98026957536456,0.00287994817205873,0.17061684858566
"Nebl",170.652483802146,-1.52148977506027,0.51054913307572,-2.98010451196793,0.00288150053907101,0.17061684858566
"B230354K17Rik",171.344818180681,-1.1544855381242,0.38764606706522,-2.9781948953192,0.00289951547448415,0.171050014356377
"Qrfp",45.8082586164683,-3.10054994981518,1.04170170046249,-2.97642784727972,0.00291627696172561,0.171325539472022
"Myo1d",813.20876918854,0.785293344073106,0.263924494871695,2.97544699083301,0.00292561908274611,0.171325539472022
"Tmem147",421.749211665906,1.43995881629346,0.48458648011085,2.97152082320593,0.00296328778165063,0.172898108632294
"Cd209c",9.32526746347468,4.94361964004563,1.6647696991432,2.96955166987357,0.00298234652689681,0.172957794655712
"Spint1",489.831862943085,2.27044963146603,0.764672057831813,2.9691808510746,0.00298594804059402,0.172957794655712
"S1pr4",14.1504330704219,3.10982859295119,1.04868618388462,2.96545204918362,0.00302238457499433,0.174121885924379
"Galnt17",77.1299014517388,1.73272823291531,0.58441400932772,2.96489852272458,0.00302782787808703,0.174121885924379
"Matk",71.1582099105745,2.52661494623934,0.852783663629467,2.96278535107721,0.00304869084836561,0.174693263773552
"Atp4a",12.3001042950953,3.03113459703469,1.02360817531402,2.9612254670639,0.0030641753272639,0.174953467703457
"Tent5c",90.7585969755544,2.48028903358651,0.838245788974296,2.95890425721251,0.00308735005150248,0.175649342609858
"Tmem30b",179.736101452128,3.9023766277212,1.32393280582292,2.94756396288222,0.00320288484187443,0.181576311939881
"1700061I17Rik",12.0058896928256,-3.37850332550601,1.14830741205277,-2.94215929466696,0.00325932220027854,0.184122911716795
"Gm43305",922.931151884387,2.89573632855288,0.986395779686749,2.93567388282266,0.00332824019226904,0.18533645726547
"Scml4",72.2166913992667,3.67370459391234,1.25150693461444,2.93542488044153,0.00333091250968016,0.18533645726547
"Slc25a5",2045.04975633153,0.992345155409813,0.338168178890993,2.93447230506479,0.00334115368667321,0.18533645726547
"Mkx",24.8181715331317,2.58219046882312,0.880380934208199,2.93303769821584,0.0033566313237463,0.18533645726547
"1810044D09Rik",30.3244435327953,3.3810062947241,1.15323567970364,2.93175658213501,0.00337050814050057,0.18533645726547
"Kcnh6",16.19169972468,5.14749208312661,1.75621823453091,2.93100935972318,0.0033786260173136,0.18533645726547
"Matn4",244.519968495269,4.47186577307109,1.52653130386923,2.92942945993735,0.00339584880269807,0.18533645726547
"Rab27a",161.886669553461,2.45429780182954,0.838058733140955,2.92855107258544,0.00340545880605909,0.18533645726547
"Zfp189",65.3494394509795,-1.45583857735312,0.497137924665657,-2.92843998641267,0.00340667590711745,0.18533645726547
"P2ry14",80.6028576024158,2.62050664447498,0.894996913412111,2.92795048251562,0.00341204381092894,0.18533645726547
"Pmm1",275.030982391869,0.878498376514473,0.300169700558743,2.92667239524581,0.00342609564535337,0.18533645726547
"Acta2",744.053662430261,-1.54405048909296,0.527731732066379,-2.92582460987724,0.00343544559749856,0.18533645726547
"Zswim5",18.2508026763061,4.07514887737092,1.39319828762063,2.92503150024011,0.00344421357058796,0.18533645726547
"Gfra2",95.0775720565106,-1.63741245306421,0.55996463260785,-2.92413548591186,0.00345414367507372,0.18533645726547
"Cilk1",517.689995820686,1.13430244158307,0.388122113704186,2.92254010150939,0.00347188909606664,0.18533645726547
"Ptprcap",29.2023365567826,3.63301767954229,1.24320909051417,2.92229014995356,0.00347467680672334,0.18533645726547
"Syngr1",234.261925822224,1.57144432998058,0.537797000187099,2.92200278066608,0.00347788435476581,0.18533645726547
"Actg2",57.9696014303762,-2.2416399924935,0.768379798421173,-2.91735935418852,0.00353008811238065,0.187269108962453
"Reg3g",382.93546699191,7.88618392146558,2.70380524418644,2.91669821205576,0.00353757871437173,0.187269108962453
"Gstt3",168.05500968284,2.13476653609343,0.732862083762112,2.91291715507331,0.00358069583165798,0.188270736493754
"Fam71e1",30.8705798893109,2.1563765370696,0.740330069455481,2.91272315692328,0.00358292092007225,0.188270736493754
"Olr1",280.425346428844,-2.95572869300544,1.01503499954949,-2.91194756271194,0.00359182927569869,0.188270736493754
"Dlx4os",16.19421185978,-6.29058302672426,2.16123785696541,-2.91063892225025,0.00360690580329717,0.188443147311477
"Ngp",77.0057220918177,4.05218065169696,1.3962703558807,2.90214616004007,0.00370615579156695,0.192997761041631
"Wfdc17",196.277301332581,1.29032391627777,0.444949277589271,2.89993484935794,0.00373240229666201,0.193587701453499
"Cxcl13",52.8689163950234,-2.5425544921321,0.876998566448329,-2.899154672999,0.00374170261769757,0.193587701453499
"Myom1",63.9204367572319,2.02083287452677,0.69780519878838,2.89598426328094,0.00377971353593977,0.194544274379052
"Rab23",143.99769270486,-1.05715540600697,0.365166417486153,-2.89499624112357,0.00379163072922635,0.194544274379052
"Bcl2l14",29.8801333576352,3.19994108893537,1.10549524984774,2.89457696844568,0.00379669816765274,0.194544274379052
"Slc7a8",537.319772043624,2.57876458028229,0.891663057675494,2.89208413209914,0.00382695451994625,0.194895290563319
"Plekhb1",113.933925950797,3.14700284282677,1.08817373749163,2.89200403795905,0.00382793027065003,0.194895290563319
"Zfp862-ps",171.635816719912,-1.5075187087406,0.521635171316194,-2.88998670265429,0.0038525812232046,0.195412622856469
"Sobp",40.6038732534248,1.70260387521376,0.589304468180758,2.88917523478121,0.00386253761322601,0.195412622856469
"Hao1",39.0477962858722,-4.57934508064203,1.58617850782054,-2.88703009028549,0.00388897036274158,0.195872036622469
"Dgka",237.447828733273,0.993746922866211,0.344279738519628,2.8864519507864,0.00389612232726247,0.195872036622469
"3425401B19Rik",20.5323048690768,5.10618765267074,1.77159957015908,2.88224706004655,0.00394850006211716,0.196577321632238
"Pdgfc",595.826184241597,-1.32562963332787,0.460039715573073,-2.88155476245465,0.00395718463544814,0.196577321632238
"Ap1s3",93.4056671657738,2.13467537908314,0.740958641523575,2.88096427986018,0.00396460568650184,0.196577321632238
"Tmem184a",182.74681638319,3.09598245757768,1.07552041799074,2.87859012789505,0.00399457121208358,0.196577321632238
"2610528J11Rik",42.3472908559099,3.82651387962512,1.329471492273,2.8782218361696,0.00399923801177639,0.196577321632238
"Serpinb1a",888.242925268076,1.94165185491405,0.674772245186373,2.87749217423393,0.00400849852677722,0.196577321632238
"Galnt14",5.17307800506563,5.97987261081175,2.07911241013715,2.8761660897485,0.00402537840266239,0.196577321632238
"Apln",209.547260338447,-2.59022326514686,0.900788505897994,-2.87550656806469,0.00403379753129077,0.196577321632238
"Slc38a5",19.7477133236121,4.6829747553673,1.6291546622719,2.87448138830279,0.00404691620949593,0.196577321632238
"Rundc3a",79.7320157571852,1.47809184557698,0.514237381063708,2.87433761139559,0.00404875913915222,0.196577321632238
"Bmyc",337.388237197045,2.00036237668597,0.696011479680644,2.87403647078323,0.00405262162279586,0.196577321632238
"Sh3rf2",7.23083616307417,5.52671302704749,1.92324433870241,2.87364060604817,0.00405770414328132,0.196577321632238
"Slc29a1",846.13470699464,-1.09803260149817,0.382439368977314,-2.87112857767345,0.00409009122902415,0.197547699330541
"Slc2a4",20.5437704817028,2.53283153010815,0.883956649829378,2.86533455073509,0.00416568889661112,0.200021830906377
"Rab25",166.046155465926,3.43292015696374,1.19829847910152,2.86482893605752,0.00417234568336269,0.200021830906377
"Kcnk9",12.5586833014779,6.29987603025652,2.19950139091275,2.86422916406622,0.0041802546330061,0.200021830906377
"Tmem117",82.590465527275,1.56112174481424,0.545314024036942,2.86279405260351,0.00419923409978977,0.200021830906377
"Umod",12.2797772386381,7.24688422801972,2.5317120530522,2.86244409955033,0.00420387409673752,0.200021830906377
"Bcorl1",270.529557282536,-1.14022701636925,0.398472269474557,-2.86149652991612,0.00421646119449723,0.200025415775749
"Arap3",574.099963455178,-1.39502224391725,0.487846737018627,-2.85955021948621,0.00424242240614819,0.200661559192577
"Vwa3b",16.9756876617239,5.81926789139297,2.03608497237658,2.85806730580627,0.00426229973180636,0.201007037794656
"Gm867",35.6243128921633,2.71055911647916,0.949390739424638,2.85505114377021,0.00430298990067543,0.202329116300288
"Dbpht2",11.1551592847109,7.10819930588099,2.4910315613373,2.85351635692042,0.00432383019365665,0.202712824944249
"Tspan33",47.152833731313,1.81738160917973,0.637865724156857,2.84916016075637,0.00438348077342394,0.204061673639433
"Slc26a10",501.696672753397,1.58154555733319,0.55528514308708,2.84816832761032,0.00439716604031191,0.204061673639433
"Casz1",108.29908519834,2.29756160015604,0.806687652446908,2.84814276403872,0.00439751927662447,0.204061673639433
"H2aj",956.63227530849,1.46948621135732,0.516025852939796,2.84769881777369,0.00440365780982075,0.204061673639433
"Pgap4",46.2054701340586,2.82046231914894,0.991116175720648,2.84574340348967,0.00443078825669769,0.204560493162769
"A830036E02Rik",5.81905438573903,5.20711237472009,1.83021586763587,2.84508099115447,0.00444001320619758,0.204560493162769
"Cirbp",562.090576156903,1.71401206777972,0.602774405087703,2.8435382347237,0.00446156559692287,0.204962785051741
"Zfp827",234.427755070332,-0.897021927541975,0.315652868733525,-2.84179874917989,0.00448597997310318,0.205493873438397
"Hddc2",131.514727689318,1.41429217460289,0.498556629067539,2.83677338168799,0.00455719453084789,0.208159625613329
"Cnksr1",132.62451763878,1.53316850887303,0.540803964275452,2.83498015945039,0.00458285317388201,0.208735252680489
"Gm10334",170.790697710502,11.0572379380503,3.90709249909391,2.83004252922463,0.00465418169816664,0.211119133081014
"Rragd",73.4942695489068,2.42268910057122,0.856215264897411,2.82953271203533,0.00466160342638381,0.211119133081014
"Ggcx",282.786711020212,-1.09921641119842,0.388661884772517,-2.82820738092645,0.00468094726383182,0.211396338719998
"Gm11545",15.3398930857133,3.79700944857886,1.34345574037722,2.82630036439661,0.00470890860127427,0.212060061432596
"Cyp26a1",52.6288927725018,2.85968260913861,1.01326810430851,2.82223687588602,0.00476899382504074,0.214162652474512
"Ppm1f",426.69239895913,-0.923324141170749,0.327296736438965,-2.82106125229554,0.00478650626229809,0.214346990519214
"Syndig1l",11.5506065873678,7.15801491794619,2.54249754303099,2.81534782110857,0.00487244672093171,0.216505618640157
"Rian",537.163753984442,-1.721246537242,0.61144209153667,-2.81506059374516,0.00487680377177112,0.216505618640157
"Ap1m2",137.252305103789,3.0927517556823,1.09871780196563,2.81487361918528,0.00487964194698799,0.216505618640157
"Nlrp6",16.0969363635801,-5.53323984181189,1.96613981769631,-2.81426569565896,0.0048888802357601,0.216505618640157
"Lck",40.1437798545447,2.78480438920981,0.990027270321675,2.81285624415678,0.00491035981017324,0.216856138909502
"Gsta2",11.4897159526026,6.18529078369163,2.20041239048985,2.81096889402385,0.00493925608252885,0.217531369122283
"Zfhx4",174.7436254577,-2.37549789376624,0.846416563525862,-2.80653521697494,0.00500774382502978,0.219562354843329
"Sytl3",18.7910388090484,3.71123381728829,1.32260314548326,2.80600710043848,0.0050159587021345,0.219562354843329
"Ildr1",61.3482716092846,3.55843529795096,1.26845701269687,2.80532588990569,0.00502657295756917,0.219562354843329
"Cytip",124.399821282727,1.45140949721286,0.517695473044203,2.80359704263617,0.00505360215293388,0.220141519397695
"Lonrf2",9.45724624112597,6.88018354199135,2.45738449550204,2.79979936171354,0.00511343783848417,0.221262432722617
"Slc35c1",526.366250617094,0.990500234582254,0.353790845492548,2.79967740036709,0.00511537001155429,0.221262432722617
"Mkrn2os",49.4909611921026,2.81270705233115,1.00477814460311,2.79933144190967,0.00512085445095192,0.221262432722617
"Gprc5c",175.2307338929,2.8723373395595,1.02662363740372,2.79784843725543,0.00514442462094056,0.22168171540425
"Usp29",4.83512256398342,5.91173714492577,2.11663067174185,2.79299417883839,0.00522226317142381,0.223520733545162
"Itgb6",138.699405071899,2.27000521009382,0.812846642893841,2.79266111257137,0.0052276427337546,0.223520733545162
"Eif3f",2543.95147410802,1.3005924794686,0.465732453462461,2.79257429839691,0.00522904574628702,0.223520733545162
"Galnt6",162.908156380961,1.83427009733371,0.657303587172025,2.79059803282903,0.0052610765276728,0.224290214527747
"Atp8b2",1124.16192019421,-1.31055987162003,0.470098933525124,-2.78783842752537,0.00530610002757075,0.22518348691812
"Trim32",192.111492555661,-1.25839074948418,0.451426351338714,-2.78758815419702,0.0053102004483725,0.22518348691812
"Golm2",288.417990647562,-1.01875380920369,0.365752769199793,-2.78536184820297,0.00534680188765161,0.225615607053221
"Hepacam2",37.869684974485,4.36020722443345,1.56585314215566,2.7845569338839,0.00536009100240692,0.225615607053221
"Ccl17",90.2709064575919,2.42697692933383,0.871900608407685,2.78354769560961,0.00537679564081213,0.225615607053221
"Samd1",339.989277326179,-0.879786603466192,0.316066959061973,-2.78354499969637,0.00537684032571947,0.225615607053221
"Prkcz",109.53022127929,2.18192462215267,0.784149487976644,2.78253656427518,0.00539357873870614,0.225725506009673
"Ifi205",129.136121289485,1.23805621507795,0.445184400639896,2.78099639901667,0.00541923382721905,0.22620702662076
"Prr15l",343.889526175674,2.87889473377118,1.03616664242831,2.77840900863624,0.0054625810239211,0.226635410924222
"Hjurp",103.404088289311,-1.63488212733652,0.588452497633615,-2.77827375006646,0.00546485562917049,0.226635410924222
"Smim22",39.2550878133974,3.63475802657692,1.30847993368715,2.77784773996081,0.00547202530911051,0.226635410924222
"Ehd2",1146.06790785109,-1.14210910578427,0.41161006385438,-2.77473562013858,0.00552465987214135,0.228224127586366
"Hrc",5.51773369004824,6.11958982324253,2.20725035473881,2.77249466065515,0.00556284319967191,0.228847008056092
